run_id,measured_at,language,benchmark,cpu_carbon_rapl_msr_component-package_0-ug,cpu_energy_rapl_msr_component-package_0-uj,disk_total_read_cgroup_container-c_container-bytes,disk_total_read_cgroup_container-cpp_container-bytes,disk_total_read_cgroup_container-csharp_container-bytes,disk_total_read_cgroup_container-dart_container-bytes,disk_total_read_cgroup_container-erlang_container-bytes,disk_total_read_cgroup_container-fsharp_container-bytes,disk_total_read_cgroup_container-go_container-bytes,disk_total_read_cgroup_container-haskell_container-bytes,disk_total_read_cgroup_container-java_container-bytes,disk_total_read_cgroup_container-lua_container-bytes,disk_total_read_cgroup_container-node_container-bytes,disk_total_read_cgroup_container-ocaml_container-bytes,disk_total_read_cgroup_container-perl_container-bytes,disk_total_read_cgroup_container-php_container-bytes,disk_total_read_cgroup_container-python_container-bytes,disk_total_read_cgroup_container-ruby_container-bytes,disk_total_read_cgroup_container-rust_container-bytes,disk_total_read_cgroup_container-swift_container-bytes,disk_total_write_cgroup_container-c_container-bytes,disk_total_write_cgroup_container-cpp_container-bytes,disk_total_write_cgroup_container-csharp_container-bytes,disk_total_write_cgroup_container-dart_container-bytes,disk_total_write_cgroup_container-erlang_container-bytes,disk_total_write_cgroup_container-fsharp_container-bytes,disk_total_write_cgroup_container-go_container-bytes,disk_total_write_cgroup_container-haskell_container-bytes,disk_total_write_cgroup_container-java_container-bytes,disk_total_write_cgroup_container-lua_container-bytes,disk_total_write_cgroup_container-node_container-bytes,disk_total_write_cgroup_container-ocaml_container-bytes,disk_total_write_cgroup_container-perl_container-bytes,disk_total_write_cgroup_container-php_container-bytes,disk_total_write_cgroup_container-python_container-bytes,disk_total_write_cgroup_container-ruby_container-bytes,disk_total_write_cgroup_container-rust_container-bytes,disk_total_write_cgroup_container-swift_container-bytes,embodied_carbon_share_machine-system-ug,memory_carbon_rapl_msr_component-dram_0-ug,memory_energy_rapl_msr_component-dram_0-uj,network_carbon_formula_global-formula-ug,network_energy_formula_global-formula-uj,network_power_formula_global-formula-mw,network_total_cgroup_container-c_container-bytes,network_total_cgroup_container-cpp_container-bytes,network_total_cgroup_container-csharp_container-bytes,network_total_cgroup_container-dart_container-bytes,network_total_cgroup_container-erlang_container-bytes,network_total_cgroup_container-fsharp_container-bytes,network_total_cgroup_container-go_container-bytes,network_total_cgroup_container-haskell_container-bytes,network_total_cgroup_container-java_container-bytes,network_total_cgroup_container-lua_container-bytes,network_total_cgroup_container-node_container-bytes,network_total_cgroup_container-ocaml_container-bytes,network_total_cgroup_container-perl_container-bytes,network_total_cgroup_container-php_container-bytes,network_total_cgroup_container-python_container-bytes,network_total_cgroup_container-ruby_container-bytes,network_total_cgroup_container-rust_container-bytes,network_total_cgroup_container-swift_container-bytes,phase_time_syscall_system-system-us
0cf4960c-d120-48ec-8b46-104d7a47a99a,2026-05-14 20:16:48,swift,binary-trees,38424,414148975,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,20919,1184,12766712,0,0,0,,,,,,,,,,,,,,,,,,0,14578813
7a658377-460f-44bf-9725-5dedada1d4d6,2026-05-14 20:13:50,swift,mandelbrot,4161,44847955,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,2105,62,665886,0,0,0,,,,,,,,,,,,,,,,,,0,1467049
06c29616-c24d-4a65-8e2a-1c41afbad0b5,2026-05-14 20:10:59,swift,fasta,5089,54852402,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,3736,200,2152636,0,0,0,,,,,,,,,,,,,,,,,,0,2603721
c738d4d3-5f28-4021-9051-fe39db1ae6bd,2026-05-14 20:07:55,swift,spectral-norm,1572,16938352,,,,,,,,,,,,,,,,,,131072,,,,,,,,,,,,,,,,,,0,855,20,215939,0,0,0,,,,,,,,,,,,,,,,,,0,595715
b0a91a6c-1395-428a-b211-124903958c4b,2026-05-14 20:02:17,swift,n-body,5162,55641095,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,5038,101,1085440,0,0,0,,,,,,,,,,,,,,,,,,0,3511375
72b38a5c-7ff0-4259-b00a-7249f44f1f3e,2026-05-14 19:56:31,swift,fannkuch-redux,21992,237043670,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,8872,169,1823528,0,0,0,,,,,,,,,,,,,,,,,,0,6182824
5fb2867e-edd5-48f1-8e00-e0949b8b1712,2026-05-14 19:53:44,swift,binary-trees,38114,410812967,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,20756,1186,12780325,0,0,0,,,,,,,,,,,,,,,,,,0,14465479
f8a21a4f-c065-4e86-93fb-94c115027d90,2026-05-14 19:50:38,swift,mandelbrot,4163,44871085,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,2181,65,701164,0,0,0,,,,,,,,,,,,,,,,,,0,1520280
85cd256d-3c6f-42f6-8f40-12624d203ef3,2026-05-14 19:47:47,swift,fasta,5111,55093065,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,3748,194,2095751,0,0,0,,,,,,,,,,,,,,,,,,0,2611997
65c72544-a246-4e30-8525-59abe81b520d,2026-05-14 19:44:44,swift,spectral-norm,1577,16998165,,,,,,,,,,,,,,,,,,131072,,,,,,,,,,,,,,,,,,0,884,22,242368,0,0,0,,,,,,,,,,,,,,,,,,0,616370
9c465a44-3f45-4739-b466-4dee22fba245,2026-05-14 19:38:54,swift,n-body,5239,56464033,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,5018,98,1060046,0,0,0,,,,,,,,,,,,,,,,,,0,3497226
912c4de6-701e-4735-b8d0-78a616d1d899,2026-05-14 19:33:22,swift,fannkuch-redux,21988,236996854,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,8800,171,1844890,0,0,0,,,,,,,,,,,,,,,,,,0,6133279
24f5b15f-54a7-4164-b5f9-8cdb4b9efc4d,2026-05-14 19:30:34,swift,binary-trees,38312,412939808,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,20896,1160,12497855,0,0,0,,,,,,,,,,,,,,,,,,0,14562833
f0085cf5-81ac-4dd1-bc23-c35691a66ce6,2026-05-14 19:27:35,swift,mandelbrot,4162,44861138,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,2097,62,668145,0,0,0,,,,,,,,,,,,,,,,,,0,1461508
4775fea3-3aaf-45ec-8734-47aa7ccc8149,2026-05-14 19:24:45,swift,fasta,5120,55189132,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,3720,196,2113938,0,0,0,,,,,,,,,,,,,,,,,,0,2592304
269bd21c-8402-4512-8cbe-b3d120ceefa3,2026-05-14 19:21:42,swift,spectral-norm,1555,16758848,,,,,,,,,,,,,,,,,,131072,,,,,,,,,,,,,,,,,,0,858,20,211178,0,0,0,,,,,,,,,,,,,,,,,,0,597855
a26e70e6-6dfb-4aa0-a473-c360519091d4,2026-05-14 19:16:05,swift,n-body,5179,55825299,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,5024,100,1074388,0,0,0,,,,,,,,,,,,,,,,,,0,3501500
fd3428af-26f8-412d-8bc1-8b73cd6c9589,2026-05-14 19:10:36,swift,fannkuch-redux,22141,238647854,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,8912,170,1833901,0,0,0,,,,,,,,,,,,,,,,,,0,6210734
1e6f1968-e999-47d6-96e0-240516b9346f,2026-05-14 19:07:49,swift,binary-trees,38441,414332020,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,20886,1197,12904591,0,0,0,,,,,,,,,,,,,,,,,,0,14555960
d9cd19bc-f89f-46c7-9236-d65bb50e16db,2026-05-14 19:04:51,swift,mandelbrot,4145,44677056,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,2093,60,648918,0,0,0,,,,,,,,,,,,,,,,,,0,1458527
3d03b262-39db-4a72-a191-520d2d5c9582,2026-05-14 19:02:00,swift,fasta,5102,54990159,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,3773,198,2129744,0,0,0,,,,,,,,,,,,,,,,,,0,2629688
f7d70a7e-0a3c-44a7-a8d6-cbf4673cf47d,2026-05-14 18:58:58,swift,spectral-norm,1562,16832090,,,,,,,,,,,,,,,,,,131072,,,,,,,,,,,,,,,,,,0,880,20,218687,0,0,0,,,,,,,,,,,,,,,,,,0,613323
60855409-0cb3-4842-acfe-d83930fb2465,2026-05-14 18:53:21,swift,n-body,5206,56109115,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,5041,100,1074328,0,0,0,,,,,,,,,,,,,,,,,,0,3513258
2d66ae9f-411e-4556-b290-e2365e09bb13,2026-05-14 18:47:51,swift,fannkuch-redux,22029,237435634,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,8829,170,1832015,1,10347,0,,,,,,,,,,,,,,,,,,70,6153213
c2797ec0-73a9-448a-8fed-ba38223e90be,2026-05-14 18:44:56,swift,binary-trees,38522,415207024,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,20700,1169,12595330,4,39911,0,,,,,,,,,,,,,,,,,,270,14426384
471d3c43-5c96-4d2c-824d-fa868cf3e0fe,2026-05-14 18:41:58,swift,mandelbrot,4169,44934623,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,2105,62,665336,11,121211,0,,,,,,,,,,,,,,,,,,820,1467210
795e2996-f0f3-4a1c-88ba-25e698bd1c00,2026-05-14 18:39:08,swift,fasta,5110,55072557,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,3733,192,2070483,0,0,0,,,,,,,,,,,,,,,,,,0,2601642
cde26f4c-d085-47b5-9f2e-2221728eca95,2026-05-14 18:36:05,swift,spectral-norm,1569,16916379,,,,,,,,,,,,,,,,,,131072,,,,,,,,,,,,,,,,,,0,849,20,214048,0,0,0,,,,,,,,,,,,,,,,,,0,591389
eedad275-ab20-491d-8605-515d5aa4f4ad,2026-05-14 18:30:28,swift,n-body,5230,56367963,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,5029,100,1078909,0,0,0,,,,,,,,,,,,,,,,,,0,3504910
e715868c-e2a2-4037-a07a-c64e18f930da,2026-05-14 18:24:43,swift,fannkuch-redux,22036,237513579,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,8854,169,1826946,0,0,0,,,,,,,,,,,,,,,,,,0,6170885
08648cec-19fb-40f2-be39-c0f747885aa5,2026-05-14 18:21:57,swift,binary-trees,38657,416667529,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,20895,1204,12976615,26,283811,0,,,,,,,,,,,,,,,,,,1920,14562015
0e1b6fb6-2c60-4c96-8cea-225d05671e0e,2026-05-14 18:18:57,swift,mandelbrot,4153,44757499,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,2117,61,658196,0,0,0,,,,,,,,,,,,,,,,,,0,1475130
f4e0d8cb-aea9-43d6-9b98-4d3613cef043,2026-05-14 18:16:07,swift,fasta,5027,54180345,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,3731,197,2120472,0,0,0,,,,,,,,,,,,,,,,,,0,2600544
4c404aef-92c5-4143-8b3e-1484669d0973,2026-05-14 18:13:05,swift,spectral-norm,1567,16889157,,,,,,,,,,,,,,,,,,131072,,,,,,,,,,,,,,,,,,0,844,20,215330,1,10347,0,,,,,,,,,,,,,,,,,,70,588472
e5373afe-9668-4358-b803-2b0b4abf0ffd,2026-05-14 18:07:29,swift,n-body,5187,55912883,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,5057,101,1085926,0,0,0,,,,,,,,,,,,,,,,,,0,3524024
c1f3411f-4024-4ae5-b0a1-28c13bc1f8e6,2026-05-14 18:01:53,swift,fannkuch-redux,22052,237690279,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,8892,173,1868146,0,0,0,,,,,,,,,,,,,,,,,,0,6196916
72c242f4-4efb-45ab-af13-edf0358396a5,2026-05-14 17:59:05,swift,binary-trees,38332,413154041,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,21037,1203,12962761,4,39911,0,,,,,,,,,,,,,,,,,,270,14661621
71e59bba-5abe-44b8-b95a-2c87d0d03976,2026-05-14 17:55:53,swift,mandelbrot,4180,45053214,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,2097,61,662651,0,0,0,,,,,,,,,,,,,,,,,,0,1461432
0d7d25db-8b77-42f1-8bcc-b294d7c6946a,2026-05-14 17:53:03,swift,fasta,5110,55073410,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,3753,201,2164540,0,0,0,,,,,,,,,,,,,,,,,,0,2615837
3c017650-dbb1-44f4-b39e-f3ff7fe3cae2,2026-05-14 17:50:00,swift,spectral-norm,1566,16874693,,,,,,,,,,,,,,,,,,131072,,,,,,,,,,,,,,,,,,0,844,20,211728,0,0,0,,,,,,,,,,,,,,,,,,0,587874
7dc84370-9b61-432e-b8e7-7cc960a6b61e,2026-05-14 17:44:23,swift,n-body,5159,55604965,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,4999,98,1054187,0,0,0,,,,,,,,,,,,,,,,,,0,3483634
2a420d17-0985-4d5b-96f2-ce5f15f9e7ac,2026-05-14 17:38:55,swift,fannkuch-redux,21970,236800265,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,8768,170,1833232,0,0,0,,,,,,,,,,,,,,,,,,0,6110528
57b9a50c-327c-4070-850f-8be27b5fa440,2026-05-14 17:36:08,swift,binary-trees,38402,413909663,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,20344,1193,12863279,23,243900,0,,,,,,,,,,,,,,,,,,1650,14178599
0c787c83-bd28-4371-9e7f-79d2aea8205c,2026-05-14 17:33:11,swift,mandelbrot,4172,44972159,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,2143,62,663871,0,0,0,,,,,,,,,,,,,,,,,,0,1493258
c1fa763c-5689-41c4-9df2-d5a0f9ec2512,2026-05-14 17:30:20,swift,fasta,5135,55347582,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,3747,199,2149706,0,0,0,,,,,,,,,,,,,,,,,,0,2611420
7eb628b1-77af-46a2-886a-22ac1832e8cc,2026-05-14 17:27:19,swift,spectral-norm,1581,17042233,,,,,,,,,,,,,,,,,,131072,,,,,,,,,,,,,,,,,,0,856,22,235287,0,0,0,,,,,,,,,,,,,,,,,,0,596885
1d2f3382-02de-4cd1-980d-f9ab09603464,2026-05-14 17:21:43,swift,n-body,5164,55656657,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,5018,98,1054981,0,0,0,,,,,,,,,,,,,,,,,,0,3497235
f87a9ec2-e369-407b-b1a8-3271d02fedb1,2026-05-14 17:16:15,swift,fannkuch-redux,22006,237187652,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,8886,173,1860032,0,0,0,,,,,,,,,,,,,,,,,,0,6193080
614ccd8e-0216-4784-951a-5622032a3e59,2026-05-14 17:13:29,swift,binary-trees,38058,410204096,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,20529,1183,12751022,0,0,0,,,,,,,,,,,,,,,,,,0,14307160
cf3d95c3-f643-4c21-bc5b-3daa4b9bf321,2026-06-07 05:20:12,swift,regex-redux,166131,1790634336,,,,,,,,,,,,,,,,,,256241664,,,,,,,,,,,,,,,,,,0,106403,3080,33194329,44,470949,0,,,,,,,,,,,,,,,,,,3186,74155560
c984545c-fb7c-4495-8ce7-6195844812fe,2026-06-07 05:16:15,swift,k-nucleotide,25494,274781060,,,,,,,,,,,,,,,,,,254173184,,,,,,,,,,,,,,,,,,0,18076,1391,14989635,0,0,0,,,,,,,,,,,,,,,,,,0,12598009
16e1ae24-5cd1-43c9-a684-210370daa9fc,2026-06-07 04:52:41,swift,regex-redux,164821,1776515921,,,,,,,,,,,,,,,,,,256241664,,,,,,,,,,,,,,,,,,0,105798,3080,33195837,21,227049,0,,,,,,,,,,,,,,,,,,1536,73733789
df49f9df-8dd7-47d3-a5cd-fa3d4f61484f,2026-06-07 04:48:39,swift,k-nucleotide,25882,278968218,,,,,,,,,,,,,,,,,,254173184,,,,,,,,,,,,,,,,,,0,28325,1592,17154457,4,39911,0,,,,,,,,,,,,,,,,,,270,19740209
7589b312-f10e-43b4-8281-bb325f29a903,2026-06-07 04:25:10,swift,regex-redux,165177,1780347907,,,,,,,,,,,,,,,,,,256241664,,,,,,,,,,,,,,,,,,0,105705,3078,33176824,56,607977,0,,,,,,,,,,,,,,,,,,4113,73669035
e8c4cd61-5599-46ad-b848-3af737f0a12b,2026-06-07 04:21:04,swift,k-nucleotide,25465,274473204,,,,,,,,,,,,,,,,,,254173184,,,,,,,,,,,,,,,,,,0,17921,1384,14916569,0,0,0,,,,,,,,,,,,,,,,,,0,12489326
e9f2c599-41c4-4c7e-bb30-fd61b3fccea5,2026-06-07 03:57:34,swift,regex-redux,164350,1771436895,,,,,,,,,,,,,,,,,,256241664,,,,,,,,,,,,,,,,,,0,105757,3073,33123272,14,145749,0,,,,,,,,,,,,,,,,,,986,73705261
cd972d0f-11c5-484e-8655-2c2fa6e25911,2026-06-07 03:53:38,swift,k-nucleotide,25330,273017456,,,,,,,,,,,,,,,,,,254173184,,,,,,,,,,,,,,,,,,0,17574,1386,14937384,23,243900,0,,,,,,,,,,,,,,,,,,1650,12247842
98019ba1-8eba-4633-aa49-21fe9e89c4a1,2026-06-07 03:29:53,swift,regex-redux,165847,1787567370,,,,,,,,,,,,,,,,,,256241664,,,,,,,,,,,,,,,,,,0,106138,3090,33300414,44,470949,0,,,,,,,,,,,,,,,,,,3186,73970410
ab62449d-5f6b-4f1b-a442-93d72dcc01c7,2026-06-07 03:25:43,swift,k-nucleotide,25476,274596072,,,,,,,,,,,,,,,,,,254173184,,,,,,,,,,,,,,,,,,0,17769,1385,14928596,0,0,0,,,,,,,,,,,,,,,,,,0,12383549
0ac5cbc0-7c98-4c26-aa3b-0a146d258fb1,2026-06-07 03:02:27,swift,regex-redux,164730,1775532416,,,,,,,,,,,,,,,,,,256241664,,,,,,,,,,,,,,,,,,0,105733,3075,33148555,47,510860,0,,,,,,,,,,,,,,,,,,3456,73688223
784d8910-bedd-4d8c-aeac-5d51d923b5a1,2026-06-07 02:58:32,swift,k-nucleotide,25418,273970274,,,,,,,,,,,,,,,,,,254173184,,,,,,,,,,,,,,,,,,0,17604,1386,14943125,4,39911,0,,,,,,,,,,,,,,,,,,270,12268440
7931988c-61bb-47d1-9819-337587334ffe,2026-06-07 02:34:46,swift,regex-redux,166522,1794848627,,,,,,,,,,,,,,,,,,256241664,,,,,,,,,,,,,,,,,,0,107322,3108,33503703,45,483218,0,,,,,,,,,,,,,,,,,,3269,74795520
93080332-005f-42f0-bd57-b7e4ff71989d,2026-06-07 02:30:49,swift,k-nucleotide,25357,273305054,,,,,,,,,,,,,,,,,,254173184,,,,,,,,,,,,,,,,,,0,17609,1388,14957282,0,0,0,,,,,,,,,,,,,,,,,,0,12272208
6507939b-0365-4e11-a9b8-25aabbe65e6c,2026-06-07 02:07:22,swift,regex-redux,165300,1781674313,,,,,,,,,,,,,,,,,,256241664,,,,,,,,,,,,,,,,,,0,105519,3078,33178576,14,145749,0,,,,,,,,,,,,,,,,,,986,73539273
058c65d5-4015-4cb9-843b-894cefd57819,2026-06-07 02:03:26,swift,k-nucleotide,25842,278536801,,,,,,,,,,,,,,,,,,254173184,,,,,,,,,,,,,,,,,,0,18012,1383,14906134,11,121211,0,,,,,,,,,,,,,,,,,,820,12553405
781cdd2b-a108-4fea-bad2-f71cd521b770,2026-06-07 01:40:06,swift,regex-redux,163761,1765088245,,,,,,,,,,,,,,,,,,256241664,,,,,,,,,,,,,,,,,,0,105612,3073,33119250,44,470949,0,,,,,,,,,,,,,,,,,,3186,73604265
45221364-131d-4488-9259-665d58e19948,2026-06-07 01:36:11,swift,k-nucleotide,25334,273057435,,,,,,,,,,,,,,,,,,254173184,,,,,,,,,,,,,,,,,,0,17556,1376,14832771,0,0,0,,,,,,,,,,,,,,,,,,0,12235223
91a2463a-b0e1-4aed-bdaf-6d4cd3fc21d0,2026-06-07 01:12:34,swift,regex-redux,179000,1929346299,,,,,,,,,,,,,,,,,,256241664,,,,,,,,,,,,,,,,,,0,108272,3334,35935379,47,510860,0,,,,,,,,,,,,,,,,,,3456,75457510
3f506abc-52cb-4831-acef-5058495a9214,2026-06-07 01:08:35,swift,k-nucleotide,25712,277138422,,,,,,,,,,,,,,,,,,254173184,,,,,,,,,,,,,,,,,,0,17822,1376,14826667,4,39911,0,,,,,,,,,,,,,,,,,,270,12420925
